,REF_DATE,GEO,DGUID,Labour force characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2069,2014,"Chilliwack, British Columbia",2016S0504930,Unemployment rate,Percentage,242,units,0,v1235071961,29.6,5.7,,,,1
2070,2014,"Chilliwack, British Columbia",2016S0504930,Participation rate,Percentage,242,units,0,v1235071962,29.7,62.8,,,,1
2071,2014,"Chilliwack, British Columbia",2016S0504930,Employment rate,Percentage,242,units,0,v1235071963,29.8,59.2,,,,1
2072,2014,"Nanaimo, British Columbia",2016S0504938,Population,Persons,249,thousands,3,v1235071964,30.1,88.6,,,,1
2073,2014,"Nanaimo, British Columbia",2016S0504938,Labour force,Persons,249,thousands,3,v1235071965,30.2,54.6,,,,1
2074,2014,"Nanaimo, British Columbia",2016S0504938,Employment,Persons,249,thousands,3,v1235071966,30.3,51.5,,,,1
2075,2014,"Nanaimo, British Columbia",2016S0504938,Unemployment,Persons,249,thousands,3,v1235071967,30.4,3.2,,,,1
2076,2014,"Nanaimo, British Columbia",2016S0504938,Not in labour force,Persons,249,thousands,3,v1235071968,30.5,34.0,,,,1
2077,2014,"Nanaimo, British Columbia",2016S0504938,Unemployment rate,Percentage,242,units,0,v1235071969,30.6,5.9,,,,1
2078,2014,"Nanaimo, British Columbia",2016S0504938,Participation rate,Percentage,242,units,0,v1235071970,30.7,61.6,,,,1
2079,2014,"Nanaimo, British Columbia",2016S0504938,Employment rate,Percentage,242,units,0,v1235071971,30.8,58.1,,,,1
2080,2014,"Prince George, British Columbia",2016S0504970,Population,Persons,249,thousands,3,v1235071972,31.1,72.6,,,,1
2081,2014,"Prince George, British Columbia",2016S0504970,Labour force,Persons,249,thousands,3,v1235071973,31.2,55.2,,,,1
2082,2014,"Prince George, British Columbia",2016S0504970,Employment,Persons,249,thousands,3,v1235071974,31.3,52.4,,,,1
2083,2014,"Prince George, British Columbia",2016S0504970,Unemployment,Persons,249,thousands,3,v1235071975,31.4,2.8,,,,1
2084,2014,"Prince George, British Columbia",2016S0504970,Not in labour force,Persons,249,thousands,3,v1235071976,31.5,17.4,,,,1
2085,2014,"Prince George, British Columbia",2016S0504970,Unemployment rate,Percentage,242,units,0,v1235071977,31.6,5.1,,,,1
2086,2014,"Prince George, British Columbia",2016S0504970,Participation rate,Percentage,242,units,0,v1235071978,31.7,76.0,,,,1
2087,2014,"Prince George, British Columbia",2016S0504970,Employment rate,Percentage,242,units,0,v1235071979,31.8,72.2,,,,1
2088,2015,"Corner Brook, Newfoundland and Labrador",2016S0504015,Population,Persons,249,thousands,3,v1235071748,1.1,27.6,,,,1
2089,2015,"Corner Brook, Newfoundland and Labrador",2016S0504015,Labour force,Persons,249,thousands,3,v1235071749,1.2,17.0,,,,1
2090,2015,"Corner Brook, Newfoundland and Labrador",2016S0504015,Employment,Persons,249,thousands,3,v1235071750,1.3,14.9,,,,1
2091,2015,"Corner Brook, Newfoundland and Labrador",2016S0504015,Unemployment,Persons,249,thousands,3,v1235071751,1.4,2.0,,,,1
2092,2015,"Corner Brook, Newfoundland and Labrador",2016S0504015,Not in labour force,Persons,249,thousands,3,v1235071752,1.5,10.6,,,,1
2093,2015,"Corner Brook, Newfoundland and Labrador",2016S0504015,Unemployment rate,Percentage,242,units,0,v1235071753,1.6,11.8,,,,1
2094,2015,"Corner Brook, Newfoundland and Labrador",2016S0504015,Participation rate,Percentage,242,units,0,v1235071754,1.7,61.6,,,,1
2095,2015,"Corner Brook, Newfoundland and Labrador",2016S0504015,Employment rate,Percentage,242,units,0,v1235071755,1.8,54.0,,,,1
2096,2015,"Charlottetown, Prince Edward Island",2016S0504105,Population,Persons,249,thousands,3,v1235071756,2.1,57.2,,,,1
2097,2015,"Charlottetown, Prince Edward Island",2016S0504105,Labour force,Persons,249,thousands,3,v1235071757,2.2,39.5,,,,1
2098,2015,"Charlottetown, Prince Edward Island",2016S0504105,Employment,Persons,249,thousands,3,v1235071758,2.3,36.3,,,,1
2099,2015,"Charlottetown, Prince Edward Island",2016S0504105,Unemployment,Persons,249,thousands,3,v1235071759,2.4,3.2,,,,1
2100,2015,"Charlottetown, Prince Edward Island",2016S0504105,Not in labour force,Persons,249,thousands,3,v1235071760,2.5,17.7,,,,1
2101,2015,"Charlottetown, Prince Edward Island",2016S0504105,Unemployment rate,Percentage,242,units,0,v1235071761,2.6,8.1,,,,1
2102,2015,"Charlottetown, Prince Edward Island",2016S0504105,Participation rate,Percentage,242,units,0,v1235071762,2.7,69.1,,,,1
2103,2015,"Charlottetown, Prince Edward Island",2016S0504105,Employment rate,Percentage,242,units,0,v1235071763,2.8,63.5,,,,1
2104,2015,"Summerside, Prince Edward Island",2016S0504110,Population,Persons,249,thousands,3,v1235071764,3.1,13.9,,,,1
2105,2015,"Summerside, Prince Edward Island",2016S0504110,Labour force,Persons,249,thousands,3,v1235071765,3.2,9.3,,,,1
2106,2015,"Summerside, Prince Edward Island",2016S0504110,Employment,Persons,249,thousands,3,v1235071766,3.3,8.4,,,,1
2107,2015,"Summerside, Prince Edward Island",2016S0504110,Unemployment,Persons,249,thousands,3,v1235071767,3.4,0.9,,,,1
2108,2015,"Summerside, Prince Edward Island",2016S0504110,Not in labour force,Persons,249,thousands,3,v1235071768,3.5,4.6,,,,1
2109,2015,"Summerside, Prince Edward Island",2016S0504110,Unemployment rate,Percentage,242,units,0,v1235071769,3.6,9.7,,,,1
2110,2015,"Summerside, Prince Edward Island",2016S0504110,Participation rate,Percentage,242,units,0,v1235071770,3.7,66.9,,,,1
2111,2015,"Summerside, Prince Edward Island",2016S0504110,Employment rate,Percentage,242,units,0,v1235071771,3.8,60.4,,,,1
2112,2015,"Truro, Nova Scotia",2016S0504215,Population,Persons,249,thousands,3,v1235071772,4.1,38.8,,,,1
2113,2015,"Truro, Nova Scotia",2016S0504215,Labour force,Persons,249,thousands,3,v1235071773,4.2,25.1,,,,1
2114,2015,"Truro, Nova Scotia",2016S0504215,Employment,Persons,249,thousands,3,v1235071774,4.3,23.7,,,,1
2115,2015,"Truro, Nova Scotia",2016S0504215,Unemployment,Persons,249,thousands,3,v1235071775,4.4,1.4,,,,1
2116,2015,"Truro, Nova Scotia",2016S0504215,Not in labour force,Persons,249,thousands,3,v1235071776,4.5,13.7,,,,1
2117,2015,"Truro, Nova Scotia",2016S0504215,Unemployment rate,Percentage,242,units,0,v1235071777,4.6,5.6,,,,1
2118,2015,"Truro, Nova Scotia",2016S0504215,Participation rate,Percentage,242,units,0,v1235071778,4.7,64.7,,,,1
2119,2015,"Truro, Nova Scotia",2016S0504215,Employment rate,Percentage,242,units,0,v1235071779,4.8,61.1,,,,1
2120,2015,"New Glasgow, Nova Scotia",2016S0504220,Population,Persons,249,thousands,3,v1235071780,5.1,27.4,,,,1
2121,2015,"New Glasgow, Nova Scotia",2016S0504220,Labour force,Persons,249,thousands,3,v1235071781,5.2,16.4,,,,1
2122,2015,"New Glasgow, Nova Scotia",2016S0504220,Employment,Persons,249,thousands,3,v1235071782,5.3,14.7,,,,1
2123,2015,"New Glasgow, Nova Scotia",2016S0504220,Unemployment,Persons,249,thousands,3,v1235071783,5.4,1.7,,,,1
2124,2015,"New Glasgow, Nova Scotia",2016S0504220,Not in labour force,Persons,249,thousands,3,v1235071784,5.5,10.9,,,,1
2125,2015,"New Glasgow, Nova Scotia",2016S0504220,Unemployment rate,Percentage,242,units,0,v1235071785,5.6,10.4,,,,1
2126,2015,"New Glasgow, Nova Scotia",2016S0504220,Participation rate,Percentage,242,units,0,v1235071786,5.7,59.9,,,,1
2127,2015,"New Glasgow, Nova Scotia",2016S0504220,Employment rate,Percentage,242,units,0,v1235071787,5.8,53.6,,,,1
2128,2015,"Cape Breton, Nova Scotia",2016S0504225,Population,Persons,249,thousands,3,v1235071788,6.1,85.3,,,,1
2129,2015,"Cape Breton, Nova Scotia",2016S0504225,Labour force,Persons,249,thousands,3,v1235071789,6.2,46.2,,,,1
2130,2015,"Cape Breton, Nova Scotia",2016S0504225,Employment,Persons,249,thousands,3,v1235071790,6.3,39.1,,,,1
2131,2015,"Cape Breton, Nova Scotia",2016S0504225,Unemployment,Persons,249,thousands,3,v1235071791,6.4,7.1,,,,1
2132,2015,"Cape Breton, Nova Scotia",2016S0504225,Not in labour force,Persons,249,thousands,3,v1235071792,6.5,39.1,,,,1
2133,2015,"Cape Breton, Nova Scotia",2016S0504225,Unemployment rate,Percentage,242,units,0,v1235071793,6.6,15.4,,,,1
2134,2015,"Cape Breton, Nova Scotia",2016S0504225,Participation rate,Percentage,242,units,0,v1235071794,6.7,54.2,,,,1
2135,2015,"Cape Breton, Nova Scotia",2016S0504225,Employment rate,Percentage,242,units,0,v1235071795,6.8,45.8,,,,1
2136,2015,"Fredericton, New Brunswick",2016S0504320,Population,Persons,249,thousands,3,v1235071796,7.1,85.8,,,,1
2137,2015,"Fredericton, New Brunswick",2016S0504320,Labour force,Persons,249,thousands,3,v1235071797,7.2,57.2,,,,1
2138,2015,"Fredericton, New Brunswick",2016S0504320,Employment,Persons,249,thousands,3,v1235071798,7.3,53.1,,,,1
2139,2015,"Fredericton, New Brunswick",2016S0504320,Unemployment,Persons,249,thousands,3,v1235071799,7.4,4.1,,,,1
2140,2015,"Fredericton, New Brunswick",2016S0504320,Not in labour force,Persons,249,thousands,3,v1235071800,7.5,28.6,,,,1
2141,2015,"Fredericton, New Brunswick",2016S0504320,Unemployment rate,Percentage,242,units,0,v1235071801,7.6,7.2,,,,1
2142,2015,"Fredericton, New Brunswick",2016S0504320,Participation rate,Percentage,242,units,0,v1235071802,7.7,66.7,,,,1
2143,2015,"Fredericton, New Brunswick",2016S0504320,Employment rate,Percentage,242,units,0,v1235071803,7.8,61.9,,,,1
2144,2015,"Bathurst, New Brunswick",2016S0504328,Population,Persons,249,thousands,3,v1235071804,8.1,27.4,,,,1
2145,2015,"Bathurst, New Brunswick",2016S0504328,Labour force,Persons,249,thousands,3,v1235071805,8.2,17.3,,,,1
2146,2015,"Bathurst, New Brunswick",2016S0504328,Employment,Persons,249,thousands,3,v1235071806,8.3,15.2,,,,1
2147,2015,"Bathurst, New Brunswick",2016S0504328,Unemployment,Persons,249,thousands,3,v1235071807,8.4,2.1,,,,1
2148,2015,"Bathurst, New Brunswick",2016S0504328,Not in labour force,Persons,249,thousands,3,v1235071808,8.5,10.1,,,,1
2149,2015,"Bathurst, New Brunswick",2016S0504328,Unemployment rate,Percentage,242,units,0,v1235071809,8.6,12.1,,,,1
2150,2015,"Bathurst, New Brunswick",2016S0504328,Participation rate,Percentage,242,units,0,v1235071810,8.7,63.1,,,,1
2151,2015,"Bathurst, New Brunswick",2016S0504328,Employment rate,Percentage,242,units,0,v1235071811,8.8,55.5,,,,1
2152,2015,"Miramichi, New Brunswick",2016S0504329,Population,Persons,249,thousands,3,v1235071812,9.1,22.4,,,,1
2153,2015,"Miramichi, New Brunswick",2016S0504329,Labour force,Persons,249,thousands,3,v1235071813,9.2,13.4,,,,1
2154,2015,"Miramichi, New Brunswick",2016S0504329,Employment,Persons,249,thousands,3,v1235071814,9.3,12.2,,,,1
2155,2015,"Miramichi, New Brunswick",2016S0504329,Unemployment,Persons,249,thousands,3,v1235071815,9.4,1.3,,,,1
2156,2015,"Miramichi, New Brunswick",2016S0504329,Not in labour force,Persons,249,thousands,3,v1235071816,9.5,9.0,,,,1
2157,2015,"Miramichi, New Brunswick",2016S0504329,Unemployment rate,Percentage,242,units,0,v1235071817,9.6,9.7,,,,1
2158,2015,"Miramichi, New Brunswick",2016S0504329,Participation rate,Percentage,242,units,0,v1235071818,9.7,59.8,,,,1
2159,2015,"Miramichi, New Brunswick",2016S0504329,Employment rate,Percentage,242,units,0,v1235071819,9.8,54.5,,,,1
2160,2015,"Edmundston, New Brunswick",2016S0504335,Population,Persons,249,thousands,3,v1235071820,10.1,19.1,,,,1
2161,2015,"Edmundston, New Brunswick",2016S0504335,Labour force,Persons,249,thousands,3,v1235071821,10.2,10.9,,,,1
2162,2015,"Edmundston, New Brunswick",2016S0504335,Employment,Persons,249,thousands,3,v1235071822,10.3,9.8,,,,1
2163,2015,"Edmundston, New Brunswick",2016S0504335,Unemployment,Persons,249,thousands,3,v1235071823,10.4,1.0,,,,1
2164,2015,"Edmundston, New Brunswick",2016S0504335,Not in labour force,Persons,249,thousands,3,v1235071824,10.5,8.3,,,,1
2165,2015,"Edmundston, New Brunswick",2016S0504335,Unemployment rate,Percentage,242,units,0,v1235071825,10.6,9.2,,,,1
2166,2015,"Edmundston, New Brunswick",2016S0504335,Participation rate,Percentage,242,units,0,v1235071826,10.7,57.1,,,,1
2167,2015,"Edmundston, New Brunswick",2016S0504335,Employment rate,Percentage,242,units,0,v1235071827,10.8,51.3,,,,1
2168,2015,"Granby, Quebec",2016S0504450,Population,Persons,249,thousands,3,v1235071828,11.1,79.3,,,,1
2169,2015,"Granby, Quebec",2016S0504450,Labour force,Persons,249,thousands,3,v1235071829,11.2,51.9,,,,1
2170,2015,"Granby, Quebec",2016S0504450,Employment,Persons,249,thousands,3,v1235071830,11.3,48.1,,,,1
2171,2015,"Granby, Quebec",2016S0504450,Unemployment,Persons,249,thousands,3,v1235071831,11.4,3.8,,,,1
2172,2015,"Granby, Quebec",2016S0504450,Not in labour force,Persons,249,thousands,3,v1235071832,11.5,27.4,,,,1
2173,2015,"Granby, Quebec",2016S0504450,Unemployment rate,Percentage,242,units,0,v1235071833,11.6,7.3,,,,1
2174,2015,"Granby, Quebec",2016S0504450,Participation rate,Percentage,242,units,0,v1235071834,11.7,65.4,,,,1
2175,2015,"Granby, Quebec",2016S0504450,Employment rate,Percentage,242,units,0,v1235071835,11.8,60.7,,,,1
2176,2015,"Rouyn-Noranda/Val-d'Or, Quebec",,Population,Persons,249,thousands,3,v1235071836,13.1,63.1,,,,1
2177,2015,"Rouyn-Noranda/Val-d'Or, Quebec",,Labour force,Persons,249,thousands,3,v1235071837,13.2,41.7,,,,1
2178,2015,"Rouyn-Noranda/Val-d'Or, Quebec",,Employment,Persons,249,thousands,3,v1235071838,13.3,38.6,,,,1
2179,2015,"Rouyn-Noranda/Val-d'Or, Quebec",,Unemployment,Persons,249,thousands,3,v1235071839,13.4,3.1,,,,1
2180,2015,"Rouyn-Noranda/Val-d'Or, Quebec",,Not in labour force,Persons,249,thousands,3,v1235071840,13.5,21.4,,,,1
2181,2015,"Rouyn-Noranda/Val-d'Or, Quebec",,Unemployment rate,Percentage,242,units,0,v1235071841,13.6,7.4,,,,1
2182,2015,"Rouyn-Noranda/Val-d'Or, Quebec",,Participation rate,Percentage,242,units,0,v1235071842,13.7,66.1,,,,1
2183,2015,"Rouyn-Noranda/Val-d'Or, Quebec",,Employment rate,Percentage,242,units,0,v1235071843,13.8,61.2,,,,1
2184,2015,"Cornwall, Ontario",2016S0504501,Population,Persons,249,thousands,3,v1235071844,14.1,49.3,,,,1
2185,2015,"Cornwall, Ontario",2016S0504501,Labour force,Persons,249,thousands,3,v1235071845,14.2,27.5,,,,1
2186,2015,"Cornwall, Ontario",2016S0504501,Employment,Persons,249,thousands,3,v1235071846,14.3,24.8,,,,1
2187,2015,"Cornwall, Ontario",2016S0504501,Unemployment,Persons,249,thousands,3,v1235071847,14.4,2.7,,,,1
2188,2015,"Cornwall, Ontario",2016S0504501,Not in labour force,Persons,249,thousands,3,v1235071848,14.5,21.7,,,,1
2189,2015,"Cornwall, Ontario",2016S0504501,Unemployment rate,Percentage,242,units,0,v1235071849,14.6,9.8,,,,1
2190,2015,"Cornwall, Ontario",2016S0504501,Participation rate,Percentage,242,units,0,v1235071850,14.7,55.8,,,,1
2191,2015,"Cornwall, Ontario",2016S0504501,Employment rate,Percentage,242,units,0,v1235071851,14.8,50.3,,,,1
2192,2015,"Norfolk, Ontario",2016S0504547,Population,Persons,249,thousands,3,v1235071852,15.1,48.8,,,,1
2193,2015,"Norfolk, Ontario",2016S0504547,Labour force,Persons,249,thousands,3,v1235071853,15.2,29.9,,,,1
2194,2015,"Norfolk, Ontario",2016S0504547,Employment,Persons,249,thousands,3,v1235071854,15.3,27.7,,,,1
2195,2015,"Norfolk, Ontario",2016S0504547,Unemployment,Persons,249,thousands,3,v1235071855,15.4,2.3,,,,1
2196,2015,"Norfolk, Ontario",2016S0504547,Not in labour force,Persons,249,thousands,3,v1235071856,15.5,18.9,,,,1
2197,2015,"Norfolk, Ontario",2016S0504547,Unemployment rate,Percentage,242,units,0,v1235071857,15.6,7.7,,,,1
2198,2015,"Norfolk, Ontario",2016S0504547,Participation rate,Percentage,242,units,0,v1235071858,15.7,61.3,,,,1
2199,2015,"Norfolk, Ontario",2016S0504547,Employment rate,Percentage,242,units,0,v1235071859,15.8,56.8,,,,1
2200,2015,"Chatham-Kent, Ontario",2016S0504556,Population,Persons,249,thousands,3,v1235071860,16.1,86.6,,,,1
2201,2015,"Chatham-Kent, Ontario",2016S0504556,Labour force,Persons,249,thousands,3,v1235071861,16.2,49.3,,,,1
2202,2015,"Chatham-Kent, Ontario",2016S0504556,Employment,Persons,249,thousands,3,v1235071862,16.3,45.6,,,,1
2203,2015,"Chatham-Kent, Ontario",2016S0504556,Unemployment,Persons,249,thousands,3,v1235071863,16.4,3.7,,,,1
2204,2015,"Chatham-Kent, Ontario",2016S0504556,Not in labour force,Persons,249,thousands,3,v1235071864,16.5,37.3,,,,1
2205,2015,"Chatham-Kent, Ontario",2016S0504556,Unemployment rate,Percentage,242,units,0,v1235071865,16.6,7.5,,,,1
2206,2015,"Chatham-Kent, Ontario",2016S0504556,Participation rate,Percentage,242,units,0,v1235071866,16.7,56.9,,,,1
2207,2015,"Chatham-Kent, Ontario",2016S0504556,Employment rate,Percentage,242,units,0,v1235071867,16.8,52.7,,,,1
2208,2015,"Leamington, Ontario",2016S0504557,Population,Persons,249,thousands,3,v1235071868,17.1,41.5,,,,1
2209,2015,"Leamington, Ontario",2016S0504557,Labour force,Persons,249,thousands,3,v1235071869,17.2,27.7,,,,1
2210,2015,"Leamington, Ontario",2016S0504557,Employment,Persons,249,thousands,3,v1235071870,17.3,26.1,,,,1
2211,2015,"Leamington, Ontario",2016S0504557,Unemployment,Persons,249,thousands,3,v1235071871,17.4,1.7,,,,1
2212,2015,"Leamington, Ontario",2016S0504557,Not in labour force,Persons,249,thousands,3,v1235071872,17.5,13.7,,,,1
2213,2015,"Leamington, Ontario",2016S0504557,Unemployment rate,Percentage,242,units,0,v1235071873,17.6,6.1,,,,1
2214,2015,"Leamington, Ontario",2016S0504557,Participation rate,Percentage,242,units,0,v1235071874,17.7,66.7,,,,1
2215,2015,"Leamington, Ontario",2016S0504557,Employment rate,Percentage,242,units,0,v1235071875,17.8,62.9,,,,1
2216,2015,"Sarnia, Ontario",2016S0504562,Population,Persons,249,thousands,3,v1235071876,18.1,82.7,,,,1
2217,2015,"Sarnia, Ontario",2016S0504562,Labour force,Persons,249,thousands,3,v1235071877,18.2,49.3,,,,1
2218,2015,"Sarnia, Ontario",2016S0504562,Employment,Persons,249,thousands,3,v1235071878,18.3,45.7,,,,1
2219,2015,"Sarnia, Ontario",2016S0504562,Unemployment,Persons,249,thousands,3,v1235071879,18.4,3.6,,,,1
2220,2015,"Sarnia, Ontario",2016S0504562,Not in labour force,Persons,249,thousands,3,v1235071880,18.5,33.4,,,,1
2221,2015,"Sarnia, Ontario",2016S0504562,Unemployment rate,Percentage,242,units,0,v1235071881,18.6,7.3,,,,1
2222,2015,"Sarnia, Ontario",2016S0504562,Participation rate,Percentage,242,units,0,v1235071882,18.7,59.6,,,,1
2223,2015,"Sarnia, Ontario",2016S0504562,Employment rate,Percentage,242,units,0,v1235071883,18.8,55.3,,,,1
2224,2015,"North Bay, Ontario",2016S0504575,Population,Persons,249,thousands,3,v1235071884,19.1,60.6,,,,1
2225,2015,"North Bay, Ontario",2016S0504575,Labour force,Persons,249,thousands,3,v1235071885,19.2,34.3,,,,1
2226,2015,"North Bay, Ontario",2016S0504575,Employment,Persons,249,thousands,3,v1235071886,19.3,32.0,,,,1
2227,2015,"North Bay, Ontario",2016S0504575,Unemployment,Persons,249,thousands,3,v1235071887,19.4,2.3,,,,1
2228,2015,"North Bay, Ontario",2016S0504575,Not in labour force,Persons,249,thousands,3,v1235071888,19.5,26.3,,,,1
2229,2015,"North Bay, Ontario",2016S0504575,Unemployment rate,Percentage,242,units,0,v1235071889,19.6,6.7,,,,1
2230,2015,"North Bay, Ontario",2016S0504575,Participation rate,Percentage,242,units,0,v1235071890,19.7,56.6,,,,1
2231,2015,"North Bay, Ontario",2016S0504575,Employment rate,Percentage,242,units,0,v1235071891,19.8,52.8,,,,1
2232,2015,"Timmins, Ontario",2016S0504586,Population,Persons,249,thousands,3,v1235071892,20.1,40.8,,,,1
2233,2015,"Timmins, Ontario",2016S0504586,Labour force,Persons,249,thousands,3,v1235071893,20.2,27.7,,,,1
2234,2015,"Timmins, Ontario",2016S0504586,Employment,Persons,249,thousands,3,v1235071894,20.3,26.0,,,,1
2235,2015,"Timmins, Ontario",2016S0504586,Unemployment,Persons,249,thousands,3,v1235071895,20.4,1.7,,,,1
2236,2015,"Timmins, Ontario",2016S0504586,Not in labour force,Persons,249,thousands,3,v1235071896,20.5,13.1,,,,1
2237,2015,"Timmins, Ontario",2016S0504586,Unemployment rate,Percentage,242,units,0,v1235071897,20.6,6.1,,,,1
2238,2015,"Timmins, Ontario",2016S0504586,Participation rate,Percentage,242,units,0,v1235071898,20.7,67.9,,,,1
2239,2015,"Timmins, Ontario",2016S0504586,Employment rate,Percentage,242,units,0,v1235071899,20.8,63.7,,,,1
2240,2015,"Sault Ste. Marie, Ontario",2016S0504590,Population,Persons,249,thousands,3,v1235071900,21.1,68.3,,,,1
2241,2015,"Sault Ste. Marie, Ontario",2016S0504590,Labour force,Persons,249,thousands,3,v1235071901,21.2,36.3,,,,1
2242,2015,"Sault Ste. Marie, Ontario",2016S0504590,Employment,Persons,249,thousands,3,v1235071902,21.3,33.1,,,,1
2243,2015,"Sault Ste. Marie, Ontario",2016S0504590,Unemployment,Persons,249,thousands,3,v1235071903,21.4,3.2,,,,1
2244,2015,"Sault Ste. Marie, Ontario",2016S0504590,Not in labour force,Persons,249,thousands,3,v1235071904,21.5,32.0,,,,1
2245,2015,"Sault Ste. Marie, Ontario",2016S0504590,Unemployment rate,Percentage,242,units,0,v1235071905,21.6,8.8,,,,1
2246,2015,"Sault Ste. Marie, Ontario",2016S0504590,Participation rate,Percentage,242,units,0,v1235071906,21.7,53.1,,,,1
2247,2015,"Sault Ste. Marie, Ontario",2016S0504590,Employment rate,Percentage,242,units,0,v1235071907,21.8,48.5,,,,1
2248,2015,"Brandon, Manitoba",2016S0504610,Population,Persons,249,thousands,3,v1235071908,22.1,46.7,,,,1
2249,2015,"Brandon, Manitoba",2016S0504610,Labour force,Persons,249,thousands,3,v1235071909,22.2,31.0,,,,1
2250,2015,"Brandon, Manitoba",2016S0504610,Employment,Persons,249,thousands,3,v1235071910,22.3,29.5,,,,1
2251,2015,"Brandon, Manitoba",2016S0504610,Unemployment,Persons,249,thousands,3,v1235071911,22.4,1.4,,,,1
2252,2015,"Brandon, Manitoba",2016S0504610,Not in labour force,Persons,249,thousands,3,v1235071912,22.5,15.8,,,,1
2253,2015,"Brandon, Manitoba",2016S0504610,Unemployment rate,Percentage,242,units,0,v1235071913,22.6,4.5,,,,1
2254,2015,"Brandon, Manitoba",2016S0504610,Participation rate,Percentage,242,units,0,v1235071914,22.7,66.4,,,,1
2255,2015,"Brandon, Manitoba",2016S0504610,Employment rate,Percentage,242,units,0,v1235071915,22.8,63.2,,,,1
2256,2015,"Moose Jaw, Saskatchewan",2016S0504715,Population,Persons,249,thousands,3,v1235071916,23.1,28.2,,,,1
2257,2015,"Moose Jaw, Saskatchewan",2016S0504715,Labour force,Persons,249,thousands,3,v1235071917,23.2,17.9,,,,1
2258,2015,"Moose Jaw, Saskatchewan",2016S0504715,Employment,Persons,249,thousands,3,v1235071918,23.3,16.8,,,,1
2259,2015,"Moose Jaw, Saskatchewan",2016S0504715,Unemployment,Persons,249,thousands,3,v1235071919,23.4,1.1,,,,1
2260,2015,"Moose Jaw, Saskatchewan",2016S0504715,Not in labour force,Persons,249,thousands,3,v1235071920,23.5,10.4,,,,1
2261,2015,"Moose Jaw, Saskatchewan",2016S0504715,Unemployment rate,Percentage,242,units,0,v1235071921,23.6,6.1,,,,1
2262,2015,"Moose Jaw, Saskatchewan",2016S0504715,Participation rate,Percentage,242,units,0,v1235071922,23.7,63.5,,,,1
2263,2015,"Moose Jaw, Saskatchewan",2016S0504715,Employment rate,Percentage,242,units,0,v1235071923,23.8,59.6,,,,1
2264,2015,"Prince Albert, Saskatchewan",2016S0504745,Population,Persons,249,thousands,3,v1235071924,24.1,34.4,,,,1
2265,2015,"Prince Albert, Saskatchewan",2016S0504745,Labour force,Persons,249,thousands,3,v1235071925,24.2,23.6,,,,1
2266,2015,"Prince Albert, Saskatchewan",2016S0504745,Employment,Persons,249,thousands,3,v1235071926,24.3,22.1,,,,1
2267,2015,"Prince Albert, Saskatchewan",2016S0504745,Unemployment,Persons,249,thousands,3,v1235071927,24.4,1.5,,,,1
2268,2015,"Prince Albert, Saskatchewan",2016S0504745,Not in labour force,Persons,249,thousands,3,v1235071928,24.5,10.8,,,,1
2269,2015,"Prince Albert, Saskatchewan",2016S0504745,Unemployment rate,Percentage,242,units,0,v1235071929,24.6,6.4,,,,1
2270,2015,"Prince Albert, Saskatchewan",2016S0504745,Participation rate,Percentage,242,units,0,v1235071930,24.7,68.6,,,,1
2271,2015,"Prince Albert, Saskatchewan",2016S0504745,Employment rate,Percentage,242,units,0,v1235071931,24.8,64.2,,,,1
2272,2015,"Medicine Hat, Alberta",2016S0504805,Population,Persons,249,thousands,3,v1235071932,25.1,66.4,,,,1
2273,2015,"Medicine Hat, Alberta",2016S0504805,Labour force,Persons,249,thousands,3,v1235071933,25.2,40.0,,,,1
2274,2015,"Medicine Hat, Alberta",2016S0504805,Employment,Persons,249,thousands,3,v1235071934,25.3,37.5,,,,1
2275,2015,"Medicine Hat, Alberta",2016S0504805,Unemployment,Persons,249,thousands,3,v1235071935,25.4,2.5,,,,1
2276,2015,"Medicine Hat, Alberta",2016S0504805,Not in labour force,Persons,249,thousands,3,v1235071936,25.5,26.5,,,,1
2277,2015,"Medicine Hat, Alberta",2016S0504805,Unemployment rate,Percentage,242,units,0,v1235071937,25.6,6.3,,,,1
2278,2015,"Medicine Hat, Alberta",2016S0504805,Participation rate,Percentage,242,units,0,v1235071938,25.7,60.2,,,,1
2279,2015,"Medicine Hat, Alberta",2016S0504805,Employment rate,Percentage,242,units,0,v1235071939,25.8,56.5,,,,1
2280,2015,"Red Deer, Alberta",2016S0504830,Population,Persons,249,thousands,3,v1235071940,27.1,82.7,,,,1
2281,2015,"Red Deer, Alberta",2016S0504830,Labour force,Persons,249,thousands,3,v1235071941,27.2,63.0,,,,1
2282,2015,"Red Deer, Alberta",2016S0504830,Employment,Persons,249,thousands,3,v1235071942,27.3,59.3,,,,1
2283,2015,"Red Deer, Alberta",2016S0504830,Unemployment,Persons,249,thousands,3,v1235071943,27.4,3.6,,,,1
2284,2015,"Red Deer, Alberta",2016S0504830,Not in labour force,Persons,249,thousands,3,v1235071944,27.5,19.7,,,,1
2285,2015,"Red Deer, Alberta",2016S0504830,Unemployment rate,Percentage,242,units,0,v1235071945,27.6,5.7,,,,1
2286,2015,"Red Deer, Alberta",2016S0504830,Participation rate,Percentage,242,units,0,v1235071946,27.7,76.2,,,,1
2287,2015,"Red Deer, Alberta",2016S0504830,Employment rate,Percentage,242,units,0,v1235071947,27.8,71.7,,,,1
